# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,세션 새채널그룹,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/13329,Referral,1,1,1,5,3,0,0
/global/archives/13374,Organic Search,1,1,1,0,4,0,0
/global/archives/13413,Organic Search,1,1,1,0,1,0,0
/global/archives/13443,Organic Search,1,1,1,0,4,0,0
/global/archives/13521,Unassigned,1,1,1,20,3,0,0
/global/archives/13669,Direct,1,1,1,0,4,0,0
/global/archives/13669,Referral,1,1,1,4,4,0,0
/global/archives/13748,Direct,1,1,1,0,4,0,0
/global/archives/13780,Referral,1,1,1,0,5,0,0
/global/archives/13932,Organic Search,1,1,1,0,3,0,0
/global/archives/1398/200721_조경목_칼럼_메인_최종,Direct,1,1,1,2,5,0,0
/global/archives/13981,Direct,1,1,1,0,3,0,0
/global/archives/13981,Organic Search,1,1,1,13,3,0,0
/global/archives/1399,Organic Social,1,1,1,22,3,0,0
/global/archives/14030,Referral,1,1,1,66,3,0,0
/global/archives/14065,Organic Social,1,0,0,0,2,0,0
/global/archives/14078,Direct,1,1,1,0,3,0,0
/global/archives/1425,Organic Search,1,1,1,0,3,0,0
/global/archives/14264,Organic Social,1,1,1,0,4,0,0
/global/archives/14333,Direct,1,1,1,0,4,0,0
/global/archives/14384,Direct,1,1,1,20,6,0,0
/global/archives/14400,Organic Search,1,1,1,34,4,0,0
/global/archives/14493,Organic Search,1,1,1,3,4,0,0
/global/archives/14541,Referral,1,1,1,4,4,0,0
/global/archives/14565,Direct,1,1,1,0,3,0,0
/global/archives/14588,Organic Search,1,1,1,7,5,0,0
/global/archives/14588,Organic Social,1,1,1,15,4,0,0
/global/archives/14668,Organic Search,1,1,1,63,3,0,0
/global/archives/14668,Referral,1,1,1,0,5,0,0
/global/archives/14688,Direct,1,1,1,0,6,0,0
/global/archives/14740,Organic Social,1,1,1,0,5,0,0
/global/archives/14755,Organic Search,1,1,1,9,5,0,0
/global/archives/14788,Referral,1,1,1,0,5,0,0
/global/archives/14962,Referral,1,1,1,15,4,0,0
/global/archives/15007,Direct,1,1,1,24,5,0,0
/global/archives/15067,Referral,1,1,1,5,5,0,0
/global/archives/15153,Organic Search,1,1,1,9,4,0,0
/global/archives/15353,Organic Social,1,1,1,52,4,0,0
/global/archives/15374,Organic Social,1,1,1,75,4,0,0
/global/archives/15462,Referral,1,1,1,63,5,0,0
/global/archives/15497,Organic Search,1,1,1,30,4,0,0
/global/archives/15497,Referral,1,1,1,39,4,0,0
/global/archives/15610,Direct,1,1,1,10,3,0,0
/global/archives/15610,Organic Social,1,1,1,0,5,0,0
/global/archives/15610,Referral,1,1,1,5,5,0,0
/global/archives/15664,Paid Search,1,1,1,0,4,0,0
/global/archives/15687,Organic Social,1,1,1,6,4,0,0
/global/archives/15689,Organic Social,1,1,1,18,4,0,0
/global/archives/15760,Referral,1,1,1,8,5,0,0
/global/archives/15865,Direct,1,1,1,0,2,0,0
/global/archives/15937,Referral,1,1,1,47,3,0,0
/global/archives/15964,Direct,1,1,1,45,5,0,0
/global/archives/15964,Organic Social,1,1,1,7,4,0,0
/global/archives/15985,Referral,1,1,1,0,2,0,0
/global/archives/16073,Organic Search,1,1,1,48,5,0,0
/global/archives/16073,Organic Social,1,1,1,8,4,0,0
/global/archives/16118,Referral,1,1,1,1,5,0,0
/global/archives/16154,Organic Social,1,1,1,0,4,0,0
/global/archives/16154,Referral,1,1,1,0,6,0,0
/global/archives/16187,Organic Search,1,1,1,0,3,0,0
/global/archives/16286,Referral,1,1,1,6,4,0,0
/global/archives/16334,Direct,1,1,1,0,3,0,0
/global/archives/16405,Direct,1,1,1,0,5,0,0
/global/archives/16405,Organic Search,1,1,1,69,5,0,0
/global/archives/16405,Organic Social,1,1,1,23,4,0,0
/global/archives/16448,Referral,1,2,0.5,19.5,5,0,0
/global/archives/16480,Direct,1,1,1,1,3,0,0
/global/archives/16480,Organic Social,1,1,1,0,3,0,0
/global/archives/16480,Paid Search,1,1,1,0,4,0,0
/global/archives/16493,Referral,1,1,1,78,4,0,0
/global/archives/16532,Organic Social,1,1,1,65,4,0,0
/global/archives/16532,Referral,1,1,1,25,4,0,0
/global/archives/16583,Organic Social,1,1,1,46,4,0,0
/global/archives/16613,Referral,1,1,1,78,4,0,0
/global/archives/16719,Referral,1,1,1,185,4,0,0
/global/archives/16738,Organic Social,1,1,1,8,4,0,0
/global/archives/16810,Organic Social,1,1,1,17,4,0,0
/global/archives/16810,Referral,1,1,1,2,2,0,0
/global/archives/16881,Paid Search,1,0,0,0,2,0,0
/global/archives/16904,Organic Search,1,1,1,0,3,0,0
/global/archives/16904,Referral,1,1,1,160,4,0,0
/global/archives/16980,Organic Search,1,1,1,27,5,0,0
/global/archives/16980,Referral,1,1,1,2,4,0,0
/global/archives/17010,Direct,1,1,1,0,5,0,0
/global/archives/17010,Organic Search,1,1,1,37,5,0,0
/global/archives/17010,Organic Social,1,1,1,11,4,0,0
/global/archives/17022,Referral,1,1,1,0,6,0,0
/global/archives/17047,Organic Social,1,1,1,0,4,0,0
/global/archives/1722,Direct,1,1,1,3,6,0,0
/global/archives/17292,Organic Search,1,1,1,24,5,0,0
/global/archives/1744,Organic Search,1,1,1,13,4,0,0
/global/archives/17499,Organic Social,1,1,1,4,4,0,0
/global/archives/17499,Referral,1,1,1,15,5,0,0
/global/archives/17595,Organic Social,1,1,1,9,4,0,0
/global/archives/17737,Direct,1,1,1,0,4,0,0
/global/archives/17796,Direct,1,1,1,0,4,0,0
/global/archives/17844,Direct,1,1,1,0,4,0,0
/global/archives/17844,Referral,1,1,1,2,5,0,0
/global/archives/17863,Organic Social,1,1,1,4,4,0,0
/global/archives/17893,Referral,1,1,1,104,4,0,0
/global/archives/17950,Organic Social,1,1,1,0,4,0,0
/global/archives/17950,Referral,1,1,1,26,4,0,0
/global/archives/17965,Organic Social,1,1,1,45,4,0,0
/global/archives/17965,Referral,1,1,1,130,4,0,0
/global/archives/17978,Direct,1,1,1,0,4,0,0
/global/archives/17990,Referral,1,1,1,0,6,0,0
/global/archives/18065,Organic Social,1,1,1,0,3,0,0
/global/archives/18107https:/www.ihi.co.jp/en/technology/techinfo/contents_no/1199395_13586.html,Direct,1,1,1,0,3,0,0
/global/archives/18167,Organic Social,1,1,1,1,4,0,0
/global/archives/18167,Referral,1,1,1,108,5,0,0
/global/archives/18268,Organic Social,1,1,1,0,5,0,0
/global/archives/18268,Referral,1,1,1,119,4,0,0
/global/archives/18283,Organic Social,1,1,1,26,5,0,0
/global/archives/18301,Referral,1,1,1,7,5,0,0
/global/archives/18332,Referral,1,1,1,308,4,0,0
/global/archives/18374,Organic Social,1,1,1,0,2,0,0
/global/archives/18388,Organic Social,1,1,1,5,4,0,0
/global/archives/18388https:/www.linkedin.com/feed/update/urn:li:activity:7219289555156230146,Organic Search,1,1,1,0,3,0,0
/global/archives/18436,Organic Social,1,1,1,0,2,0,0
/global/archives/18478,Organic Social,1,0,0,0,3,0,0
/global/archives/18546/1/010001910e667c2f-78107489-87c5-4626-b322-0310fb177698-000000/_qDNBEWgvReEqSWNfOSiHmurr1Pqj2npPxKUTqlfocM=364,Direct,1,1,1,0,4,0,0
/global/archives/18546/1/010001910e669c68-e6cf72fc-fac5-436e-9879-3b2bb0137db9-000000/wx4E2kULopkBO2mBSMiDr9ZizdN1IHbXi0DRGqOzu6Y=364,Direct,1,1,1,0,4,0,0
/global/archives/18546/1/010001910e66b59b-b5f39423-8224-4264-93b3-7b0c7d5969f5-000000/HTxpc1LEb1ctrjN0MjGIEUymnHEy7ABJTgbdnTIGr4w=364,Direct,1,1,1,0,4,0,0
/global/archives/18546pavilion,Organic Search,1,1,1,1,4,0,0
/global/archives/18571,Organic Social,1,1,1,13,4,0,0
/global/archives/18571,Unassigned,1,1,1,36,2,0,0
/global/archives/18608,Unassigned,1,2,0.5,16,6,0,0
/global/archives/18623,Organic Search,1,1,1,2,4,0,0
/global/archives/18623,Organic Social,1,1,1,23,4,0,0
/global/archives/18639,Organic Social,1,2,0.5,0,8,0,0
/global/archives/18639,Unassigned,1,1,1,0,3,0,0
/global/archives/18695,Organic Search,1,1,1,0,3,0,0
/global/archives/18695,Referral,1,1,1,15,3,0,0
/global/archives/18695,Unassigned,1,1,1,0,5,0,0
/global/archives/18879,Organic Search,1,1,1,1,5,0,0
/global/archives/1935,Organic Search,1,1,1,119,4,0,0
/global/archives/2026,Organic Search,1,1,1,12,5,0,0
/global/archives/2084,Referral,1,1,1,2,4,0,0
/global/archives/2262,Organic Search,1,1,1,5,3,0,0
/global/archives/2280,Direct,1,1,1,0,3,0,0
/global/archives/2293,Direct,1,1,1,23,4,0,0
/global/archives/2535,Organic Search,1,1,1,5,5,0,0
/global/archives/2635,Organic Search,1,1,1,8,4,0,0
/global/archives/2701,Direct,1,1,1,0,4,0,0
/global/archives/2701,Organic Search,1,1,1,0,2,0,0
/global/archives/2727,Organic Search,1,1,1,50,6,0,0
/global/archives/2756,Organic Search,1,1,1,89,5,0,0
/global/archives/279,Organic Search,1,1,1,37,5,0,0
/global/archives/283,Organic Search,1,1,1,0,6,0,0
/global/archives/2837,Organic Search,1,1,1,21,5,0,0
/global/archives/298,Direct,1,1,1,0,4,0,0
/global/archives/311,Direct,1,1,1,19,5,0,0
/global/archives/3139,Direct,1,1,1,13,4,0,0
/global/archives/3177,Organic Search,1,1,1,76,5,0,0
/global/archives/3269,Organic Search,1,1,1,367,5,0,0
/global/archives/3292,Organic Search,1,1,1,1,4,0,0
/global/archives/3304,Direct,1,1,1,7,4,0,0
/global/archives/3323,Organic Search,1,1,1,3,4,0,0
/global/archives/3393,Organic Search,1,1,1,57,5,0,0
/global/archives/3421,Direct,1,1,1,7,4,0,0
/global/archives/3464,Referral,1,1,1,70,5,0,0
/global/archives/3473,Direct,1,1,1,8,4,0,0
/global/archives/3518,Organic Search,1,1,1,12,4,0,0
/global/archives/3555,Direct,1,1,1,10,4,0,0
/global/archives/3689,Direct,1,1,1,8,4,0,0
/global/archives/3726,Direct,1,1,1,11,4,0,0
/global/archives/3741,Organic Search,1,1,1,324,5,0,0
/global/archives/3786,Direct,1,1,1,10,4,0,0
/global/archives/3830,Direct,1,1,1,11,4,0,0
/global/archives/3830,Organic Search,1,1,1,0,1,0,0
/global/archives/3922,Direct,1,1,1,15,4,0,0
/global/archives/3962,Direct,1,1,1,12,4,0,0
/global/archives/4002,Direct,1,1,1,7,4,0,0
/global/archives/4002,Referral,1,1,1,8,4,0,0
/global/archives/401,Organic Search,1,1,1,0,5,0,0
/global/archives/4077,Organic Search,1,1,1,112,5,0,0
/global/archives/4086,Direct,1,1,1,7,4,0,0
/global/archives/4086,Referral,1,1,1,2,4,0,0
/global/archives/4110,Direct,1,1,1,0,3,0,0
/global/archives/4110,Organic Search,1,1,1,14,6,0,0
/global/archives/417,Organic Search,1,1,1,28,5,0,0
/global/archives/4193,Organic Search,1,1,1,0,6,0,0
/global/archives/4218,Direct,1,1,1,35,4,0,0
/global/archives/4308,Referral,1,1,1,3,5,0,0
/global/archives/441,Organic Search,1,1,1,0,3,0,0
/global/archives/4499,Direct,1,1,1,2,4,0,0
/global/archives/4585,Organic Search,1,1,1,13,5,0,0
/global/archives/4728,Organic Search,1,1,1,5,5,0,0
/global/archives/4751,Direct,1,1,1,4,5,0,0
/global/archives/4793,Direct,1,1,1,4,5,0,0
/global/archives/4844,Direct,1,0,0,0,3,0,0
/global/archives/4844,Referral,1,1,1,71,4,0,0
/global/archives/5119,Organic Search,1,1,1,4,5,0,0
/global/archives/5129,Direct,1,1,1,22,4,0,0
/global/archives/5205,Direct,1,1,1,0,4,0,0
/global/archives/5225,Organic Search,1,1,1,9,4,0,0
/global/archives/5247,Organic Search,1,1,1,16,5,0,0
/global/archives/528,Direct,1,1,1,0,4,0,0
/global/archives/528,Organic Search,1,1,1,0,4,0,0
/global/archives/5721,Organic Search,1,1,1,9,5,0,0
/global/archives/576,Organic Search,1,1,1,41,5,0,0
/global/archives/5853,Organic Search,1,1,1,22,5,0,0
/global/archives/5853,Referral,1,1,1,3,5,0,0
/global/archives/5893,Direct,1,1,1,0,3,0,0
/global/archives/5893,Organic Search,1,1,1,9,4,0,0
/global/archives/596,Direct,1,1,1,117,5,0,0
/global/archives/5970,Organic Search,1,1,1,45,6,0,0
/global/archives/5981,Organic Search,1,1,1,174,4,0,0
/global/archives/5994,Direct,1,1,1,0,3,0,0
/global/archives/5994,Organic Search,1,1,1,23,5,0,0
/global/archives/6014,Organic Social,1,1,1,0,5,0,0
/global/archives/6037,Organic Search,1,1,1,3,4,0,0
/global/archives/6072,Organic Search,1,1,1,0,4,0,0
/global/archives/6090,Organic Search,1,1,1,3,4,0,0
/global/archives/6295,Organic Search,1,1,1,6,4,0,0
/global/archives/638,Organic Search,1,1,1,11,4,0,0
/global/archives/6414,Organic Search,1,0,0,0,3,0,0
/global/archives/6471,Organic Search,1,1,1,37,5,0,0
/global/archives/6471,Referral,1,1,1,2,4,0,0
/global/archives/6504,Organic Search,1,1,1,4,5,0,0
/global/archives/653,Direct,1,1,1,202,5,0,0
/global/archives/6559,Organic Search,1,1,1,0,4,0,0
/global/archives/6619,Organic Search,1,1,1,2,5,0,0
/global/archives/6658,Direct,1,1,1,0,4,0,0
/global/archives/6683,Direct,1,1,1,0,3,0,0
/global/archives/6683,Organic Search,1,1,1,15,5,0,0
/global/archives/6734,Direct,1,1,1,31,5,0,0
/global/archives/6857,Organic Search,1,1,1,58,6,0,0
/global/archives/7168,Direct,1,1,1,0,3,0,0
/global/archives/7168,Organic Search,1,1,1,0,3,0,0
/global/archives/7177,Direct,1,1,1,0,3,0,0
/global/archives/7234,Organic Search,1,1,1,96,5,0,0
/global/archives/7292,Referral,1,1,1,3,5,0,0
/global/archives/7302,Referral,1,1,1,1,4,0,0
/global/archives/7319,Direct,1,1,1,4,5,0,0
/global/archives/7319,Referral,1,1,1,56,5,0,0
/global/archives/733,Direct,1,1,1,0,3,0,0
/global/archives/736,Organic Search,1,1,1,0,4,0,0
/global/archives/7379,Direct,1,1,1,22,6,0,0
/global/archives/7379,Referral,1,1,1,5,5,0,0
/global/archives/7476,Direct,1,1,1,0,6,0,0
/global/archives/7522,Direct,1,1,1,0,6,0,0
/global/archives/7555,Direct,1,1,1,0,4,0,0
/global/archives/7555,Organic Search,1,1,1,73,5,0,0
/global/archives/7670,Direct,1,1,1,47,5,0,0
/global/archives/7761,Referral,1,1,1,58,5,0,0
/global/archives/7784,Direct,1,1,1,0,3,0,0
/global/archives/7794,Organic Search,1,1,1,6,4,0,0
/global/archives/7808,Organic Search,1,1,1,0,3,0,0
/global/archives/7848,Organic Search,1,1,1,17,6,0,0
/global/archives/7894,Organic Search,1,1,1,9,4,0,0
/global/archives/7979,Organic Search,1,1,1,8,4,0,0
/global/archives/7989,Organic Search,1,1,1,4,4,0,0
/global/archives/8010,Direct,1,1,1,23,5,0,0
/global/archives/8010,Organic Search,1,1,1,0,6,0,0
/global/archives/8046,Direct,1,1,1,19,6,0,0
/global/archives/8121,Organic Search,1,1,1,14,5,0,0
/global/archives/8152,Direct,1,1,1,0,3,0,0
/global/archives/8168,Organic Search,1,1,1,12,5,0,0
/global/archives/822,Referral,1,1,1,84,7,0,0
/global/archives/8230,Organic Search,1,1,1,11,5,0,0
/global/archives/831,Organic Search,1,1,1,0,5,0,0
/global/archives/8350,Unassigned,1,1,1,0,3,0,0
/global/archives/8360,Direct,1,1,1,0,3,0,0
/global/archives/8360,Organic Search,1,1,1,14,5,0,0
/global/archives/8463,Organic Search,1,1,1,17,4,0,0
/global/archives/8463,Referral,1,1,1,18,6,0,0
/global/archives/851,Organic Search,1,1,1,16,4,0,0
/global/archives/8553,Organic Search,1,1,1,7,3,0,0
/global/archives/8599,Referral,1,1,1,1,2,0,0
/global/archives/878,Organic Search,1,1,1,168,5,0,0
/global/archives/8829,Organic Search,1,1,1,22,5,0,0
/global/archives/8899,Organic Search,1,1,1,14,5,0,0
/global/archives/9079,Direct,1,1,1,38,4,0,0
/global/archives/9096,Direct,1,1,1,26,4,0,0
/global/archives/9096,Referral,1,1,1,60,6,0,0
/global/archives/9129,Organic Search,1,1,1,30,4,0,0
/global/archives/9191,Direct,1,1,1,0,3,0,0
/global/archives/9236,Direct,1,1,1,5,6,0,0
/global/archives/926,Organic Search,1,1,1,13,5,0,0
/global/archives/9310,Direct,1,1,1,70,5,0,0
/global/archives/9310,Referral,1,1,1,165,4,0,0
/global/archives/9419,Organic Search,1,1,1,27,5,0,0
/global/archives/9419,Referral,1,1,1,0,5,0,0
/global/archives/9480,Organic Search,1,0,0,0,4,0,0
/global/archives/9509,Referral,1,1,1,0,3,0,0
/global/archives/9548,Referral,1,1,1,12,5,0,0
/global/archives/9616,Direct,1,1,1,0,3,0,0
/global/archives/9648,Direct,1,1,1,9,5,0,0
/global/archives/9682,Organic Search,1,1,1,68,6,0,0
/global/archives/9709/1110_468-5,Organic Search,1,1,1,0,4,0,0
/global/archives/9740,Direct,1,1,1,1,5,0,0
/global/archives/9797,Organic Search,1,1,1,52,6,0,0
/global/archives/9857,Direct,1,1,1,0,4,0,0
/global/archives/9877,Organic Search,1,1,1,26,5,0,0
/global/archives/9893,Direct,1,1,1,0,4,0,0
/global/archives/9893,Organic Search,1,1,1,0,4,0,0
/global/archives/9910,Organic Social,1,0,0,0,3,0,0
/global/archives/9968,Organic Search,1,1,1,0,6,0,0
/global/archives/category/ces/ces-2023,Organic Search,1,1,1,2,4,0,0
/global/archives/category/ces/previous,Organic Search,1,1,1,27,4,0,0
/global/archives/category/corporate/sk-innovation,Organic Search,1,1,1,67,5,0,0
/global/archives/category/corporates/sk-enmove,Organic Social,1,1,1,0,2,0,0
/global/archives/category/corporates/sk-incheon-petrochem,Direct,1,1,1,1,3,0,0
/global/archives/category/corporates/sk-on/sitemap.xml,Referral,1,1,1,2,4,0,0
/global/archives/category/corporates/sk-on/sitemaps.xml,Referral,1,1,1,3,4,0,0
/global/archives/category/insight/expert-voice,Direct,1,1,1,14,3,0,0
/global/archives/category/insight/expert-voice,Organic Social,1,1,1,3,3,0,0
/global/archives/category/insight/series,Organic Search,1,1,1,2,4,0,0
/global/archives/category/people,Unassigned,1,1,1,9,4,0,0
/global/archives/category/people/inno-people,Organic Social,1,1,1,64,4,0,0
/global/archives/category/people/onsite-report,Organic Social,1,1,1,32,4,0,0
/global/archives/category/people/onsite-report,Referral,1,1,1,10,3,0,0
/global/archives/category/people/sustainability,Organic Social,1,1,1,1,3,0,0
/global/archives/category/people/sustainability,Referral,1,1,1,4,4,0,0
/global/archives/category/press-room/press-release,Organic Social,1,1,1,0,5,0,0
/global/archives/category/social-value/social-enterprise,Organic Search,1,1,1,3,5,0,0
/global/archives/tag/2023-q2,Organic Search,1,1,1,4,3,0,0
/global/archives/tag/2023-q4,Organic Search,1,1,1,6,5,0,0
/global/archives/tag/2024-q1,Organic Search,1,1,1,5,5,0,0
/global/archives/tag/3r,Organic Search,1,1,1,5,6,0,0
/global/archives/tag/acga,Organic Search,1,1,1,10,6,0,0
/global/archives/tag/airrane,Organic Search,1,1,1,29,6,0,0
/global/archives/tag/all-solid-state-battery,Organic Search,1,1,1,7,3,0,0
/global/archives/tag/amogy,Organic Search,1,1,1,15,5,0,0
/global/archives/tag/arc,Organic Search,1,1,1,34,6,0,0
/global/archives/tag/assb,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/australia,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/australia,Paid Search,1,1,1,18,4,0,0
/global/archives/tag/australia,Referral,1,1,1,4,4,0,0
/global/archives/tag/autosilicon,Organic Search,1,1,1,2,5,0,0
/global/archives/tag/batteries,Organic Search,1,1,1,7,4,0,0
/global/archives/tag/battery,Referral,1,1,1,29,4,0,0
/global/archives/tag/bayu-undan-ccs-project,Paid Search,1,1,1,5,3,0,0
/global/archives/tag/block-16-2,Organic Search,1,1,1,2,4,0,0
/global/archives/tag/block-17-03,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/blueovalsk,Organic Search,1,1,1,16,5,0,0
/global/archives/tag/busan-world-expo-2030,Organic Search,1,1,1,13,5,0,0
/global/archives/tag/ca100,Organic Search,1,1,1,1,5,0,0
/global/archives/tag/carbon-capture,Organic Search,1,1,1,2,5,0,0
/global/archives/tag/carbon-storage,Paid Search,1,1,1,1,3,0,0
/global/archives/tag/cathode,Organic Search,1,1,1,12,4,0,0
/global/archives/tag/ccs,Direct,1,1,1,59,4,0,0
/global/archives/tag/ccs,Organic Search,1,1,1,24,5,0,0
/global/archives/tag/ccs,Paid Search,1,1,1,0,3,0,0
/global/archives/tag/ccs,Referral,1,1,1,5,3,0,0
/global/archives/tag/ccs-business,Organic Search,1,1,1,6,4,0,0
/global/archives/tag/ccus,Organic Search,1,1,1,10,5,0,0
/global/archives/tag/chemical,Organic Search,1,1,1,11,4,0,0
/global/archives/tag/cho-kyung-mok,Organic Search,1,1,1,8,5,0,0
/global/archives/tag/cic,Organic Search,1,1,1,5,4,0,0
/global/archives/tag/circular-economy,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/cobalt-free-battery,Organic Search,1,1,1,7,4,0,0
/global/archives/tag/dac,Organic Search,1,1,1,4,5,0,0
/global/archives/tag/daejeon,Organic Search,1,1,1,20,5,0,0
/global/archives/tag/deep-change,Organic Search,1,1,1,4,4,0,0
/global/archives/tag/digital-twin,Direct,1,1,1,11,5,0,0
/global/archives/tag/e-mobility,Organic Search,1,1,1,7,5,0,0
/global/archives/tag/eaa,Organic Search,1,1,1,11,5,0,0
/global/archives/tag/earnings,Organic Search,1,1,1,3,4,0,0
/global/archives/tag/ecopro,Direct,1,1,1,26,5,0,0
/global/archives/tag/ek-energy,Organic Search,1,1,1,11,5,0,0
/global/archives/tag/electric-vehicle-industry,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/electric-vehicles,Organic Search,1,1,1,19,4,0,0
/global/archives/tag/ess,Organic Search,1,1,1,9,4,0,0
/global/archives/tag/ev,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/event,Organic Search,1,1,1,2,5,0,0
/global/archives/tag/ferrari,Organic Search,1,1,1,24,5,0,0
/global/archives/tag/fiji,Organic Search,1,1,1,3,5,0,0
/global/archives/tag/financial-results,Direct,1,1,1,4,3,0,0
/global/archives/tag/financial-results,Referral,1,1,1,25,4,0,0
/global/archives/tag/food-truck,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/future-energy,Organic Search,1,1,1,26,4,0,0
/global/archives/tag/g-15-ap-block,Paid Search,1,1,1,1,3,0,0
/global/archives/tag/great-music-festival,Direct,1,1,1,29,5,0,0
/global/archives/tag/great-music-festival,Organic Search,1,1,1,0,6,0,0
/global/archives/tag/green-balance-2030,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/green-biz,Referral,1,1,1,28,6,0,0
/global/archives/tag/gs-energy,Direct,1,1,1,11,6,0,0
/global/archives/tag/hg-initiative,Organic Search,1,1,1,4,5,0,0
/global/archives/tag/hydrogen,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/hyundai,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/hyundai-motor,Referral,1,1,1,27,3,0,0
/global/archives/tag/immersion-cooling,Organic Search,1,1,1,10,6,0,0
/global/archives/tag/infinium,Direct,1,1,1,7,5,0,0
/global/archives/tag/inflation-reduction-act,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/interbattery-2023,Organic Search,1,1,1,7,5,0,0
/global/archives/tag/interbattery-2024,Organic Search,1,1,1,11,4,0,0
/global/archives/tag/jva,Organic Search,1,1,1,4,5,0,0
/global/archives/tag/kaiwa,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/kd-power,Organic Search,1,1,1,1,5,0,0
/global/archives/tag/kia,Referral,1,1,1,38,4,0,0
/global/archives/tag/kleannara,Organic Search,1,1,1,4,5,0,0
/global/archives/tag/kolon,Organic Search,1,1,1,37,6,0,0
/global/archives/tag/kuala-lumpur,Organic Search,1,1,1,4,3,0,0
/global/archives/tag/laptop-stand,Organic Search,1,1,1,6,5,0,0
/global/archives/tag/las-vegas,Organic Search,1,1,1,8,6,0,0
/global/archives/tag/lfp,Organic Search,1,1,1,15,5,0,0
/global/archives/tag/liquid-cooling,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/lithium-ion-battery,Direct,1,1,1,48,5,0,0
/global/archives/tag/malayisia,Organic Search,1,1,1,16,4,0,0
/global/archives/tag/market-kurly,Organic Search,1,1,1,19,6,0,0
/global/archives/tag/merger,Direct,1,1,1,0,1,0,0
/global/archives/tag/mhp,Organic Search,1,1,1,3,4,0,0
/global/archives/tag/mono-material,Organic Search,1,1,1,2,4,0,0
/global/archives/tag/mono-material-packaging,Organic Search,1,1,1,3,6,0,0
/global/archives/tag/mou,Paid Search,1,1,1,5,3,0,0
/global/archives/tag/myanmart,Organic Search,1,1,1,33,4,0,0
/global/archives/tag/ncm,Organic Search,1,1,1,11,6,0,0
/global/archives/tag/ncm811,Direct,1,1,1,5,5,0,0
/global/archives/tag/nmc,Direct,1,1,1,7,5,0,0
/global/archives/tag/norway,Organic Search,1,1,1,7,4,0,0
/global/archives/tag/oh-jong-hoon,Organic Search,1,1,1,0,4,0,0
/global/archives/tag/ohio,Organic Search,1,1,1,6,5,0,0
/global/archives/tag/op,Organic Search,1,1,1,5,4,0,0
/global/archives/tag/op,Referral,1,1,1,11,4,0,0
/global/archives/tag/packaging-forum,Organic Search,1,1,1,8,5,0,0
/global/archives/tag/pbt,Organic Search,1,1,1,1,4,0,0
/global/archives/tag/pet,Organic Search,1,1,1,3,5,0,0
/global/archives/tag/petronas,Organic Search,1,1,1,39,4,0,0
/global/archives/tag/plastic-recycling,Organic Search,1,1,1,3,4,0,0
/global/archives/tag/plogging-campaign,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/polonica-progressio-awards,Organic Search,1,1,1,4,5,0,0
/global/archives/tag/polymer,Organic Search,1,1,1,7,5,0,0
/global/archives/tag/polymer-electrolytes,Organic Search,1,1,1,6,4,0,0
/global/archives/tag/posco-holdings,Organic Search,1,1,1,3,5,0,0
/global/archives/tag/preliminary-social-enterprises,Organic Search,1,1,1,7,5,0,0
/global/archives/tag/purecycle,Organic Search,1,1,1,11,4,0,0
/global/archives/tag/pyrolysis,Organic Search,1,1,1,9,5,0,0
/global/archives/tag/refrigerants,Referral,1,1,1,16,4,0,0
/global/archives/tag/revenue,Direct,1,1,1,390,4,0,0
/global/archives/tag/revenue,Organic Search,1,1,1,5,4,0,0
/global/archives/tag/rmi,Direct,1,1,1,10,5,0,0
/global/archives/tag/sf-battery,Organic Search,1,1,1,10,4,0,0
/global/archives/tag/sheco,Organic Search,1,1,1,12,5,0,0
/global/archives/tag/siemens,Direct,1,2,0.5,5.5,5,0,0
/global/archives/tag/singapore,Organic Search,1,1,1,21,5,0,0
/global/archives/tag/sinopec,Organic Search,1,1,1,23,3,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,Organic Search,1,1,1,60,5,0,0
/global/archives/tag/sk-earthon,Paid Search,1,1,1,8,3,0,0
/global/archives/tag/sk-energy,Organic Search,1,1,1,0,3,0,0
/global/archives/tag/sk-global-chemical-shanghai,Organic Search,1,1,1,6,5,0,0
/global/archives/tag/sk-green,Organic Search,1,1,1,3,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials,Organic Search,1,1,1,16,5,0,0
/global/archives/tag/sk-incheon-petrochem,Organic Search,1,1,1,25,6,0,0
